dc_id,name,provider,state,latitude,longitude,operator_class,is_hyperscaler_self,is_colocation_major,is_colocation_secondary,est_mw,wet_bulb_c,climate_adj,est_liters_per_day,v1_predicted_wue,bws_score,bws_category
DC-01007,Lumen: Detroit 2 Data Center,Lumen,MI,42.32525785,-83.0693256830779,colocation_secondary,False,False,True,10.0,7.937808219178081,1.0,211680.0,0.50526863,0.327,Low
DC-01008,Iron Rails Data Centers: 701 River Street Data Center,Iron Rails Data Centers,NY,42.74633085,-73.68371498906103,colocation_secondary,False,False,True,10.0,8.167397260273974,1.0,211680.0,0.42117968,0.834,Low
DC-01009,Limestone Networks: ORD1 Chicago Data Center,Limestone Networks,IL,41.87633285,-87.63148077036223,colocation_secondary,False,False,True,10.0,8.263561643835615,1.0,211680.0,0.53570706,0.75,Low
DC-01010,"Carroll-Net, Inc.: Hackensack, NJ Datacenter","Carroll-Net, Inc.",NJ,40.908149,-74.04169433333334,colocation_secondary,False,False,True,10.0,9.591780821917808,1.0,211680.0,0.5158759,2.797,Medium-High
DC-01011,QTS Data Centers: Charlotte Data Center,QTS Data Centers,SC,34.9603293,-81.1655408,colocation_major,False,True,False,100.0,13.155342465753424,1.0,2116800.0,0.63936913,1.684,Low-Medium
DC-01012,Enzu: AUS2 Austin Data Center,Enzu,TX,30.214974,-97.69497412692968,colocation_secondary,False,False,True,10.0,16.902465753424657,1.0570739726027396,223761.41852054792,0.97105974,2.681,Medium-High
DC-01013,China Telecom: PhoenixNAP Phoenix Data Center,China Telecom,AZ,33.41607765,-112.00935996881752,colocation_secondary,False,False,True,10.0,12.55972602739726,1.0,211680.0,1.2213203,3.487,High
DC-01014,Navegalo: Navegalo Miami Data Center,Navegalo,FL,25.781783,-80.193027,colocation_secondary,False,False,True,10.0,21.72684931506849,1.2018054794520547,254398.18389041096,0.8384825,2.559,Medium-High
DC-01015,Enzu: AUS3 Austin Data Center,Enzu,TX,30.2121195,-97.69589126682894,colocation_secondary,False,False,True,10.0,16.902465753424657,1.0570739726027396,223761.41852054792,0.97105974,2.681,Medium-High
DC-01016,EdgeConnex: TAL01 Tallahassee Data Center,EdgeConnex,FL,30.4721597,-84.35267623705366,colocation_major,False,True,False,0.25,17.35287671232877,1.070586301369863,5665.542706849315,0.91975725,2.559,Medium-High
DC-01017,Digital Fortress: South Seattle Data Center - (TUK),Digital Fortress,WA,47.494135,-122.2944103304907,colocation_secondary,False,False,True,4.0,8.737534246575342,1.0,84672.0,0.5808077,0.903,Low
DC-01018,Shift Hosting: Dallas TX,Shift Hosting,TX,32.83790805,-96.87839317269456,unknown,False,False,False,8.0,15.280273972602735,1.008408219178082,170767.88146849314,0.9444843,2.681,Medium-High
DC-01019,TierPoint: Oklahoma City OK2 Data Center,TierPoint,OK,35.514045,-97.59255728571428,colocation_major,False,True,False,2.6,12.42027397260274,1.0,55036.8,0.69657886,1.256,Low-Medium
DC-01020,Lumen: Cleveland 1 Data Center,Lumen,OH,41.50566777419803,-81.65556729067094,colocation_secondary,False,False,True,10.0,8.870136986301368,1.0,211680.0,0.568177,1.279,Low-Medium
DC-01021,LightEdge: San Diego I Data Center,LightEdge,CA,32.82785865,-117.12992659595538,colocation_secondary,False,False,True,2.9,12.783013698630135,1.0,61387.2,1.1420611,3.724,High
DC-01022,MDC Data Centers: LDO1 Laredo Data Center,MDC Data Centers,TX,27.68928511686377,-99.45361269764452,unknown,False,False,False,0.65,18.41397260273973,1.1024191780821917,15168.40595506849,1.0900366,2.681,Medium-High
DC-01023,NTT Global Data Centers: TX1 Dallas Data Center,NTT Global Data Centers,TX,32.9828039,-96.6676324,colocation_major,False,True,False,16.0,15.145479452054794,1.0043643835616438,340166.16433972603,0.9444843,2.681,Medium-High
DC-01024,Digital Realty: Silicon Valley SJC15 Data Center,Digital Realty,CA,37.374996550000006,-121.9540769,colocation_major,False,True,False,45.0,11.20082191780822,1.0,952560.0,0.83450365,3.724,High
DC-01025,CyberNest: CyberNest Salt Lake,CyberNest,UT,40.7685233,-111.8858522748673,colocation_secondary,False,False,True,10.0,4.806849315068493,1.0,211680.0,0.68953943,1.329,Low-Medium
DC-01026,Lumen: Indianapolis 3 Data Center,Lumen,IN,39.9108083,-86.23888298697864,colocation_secondary,False,False,True,10.0,9.191780821917808,1.0,211680.0,0.59101576,1.384,Low-Medium
DC-01027,Enzu: ATL1 Atlanta Data Center,Enzu,GA,33.7583265,-84.3938278,colocation_secondary,False,False,True,10.0,13.568767123287673,1.0,211680.0,1.1034696,1.889,Low-Medium
DC-01028,Lumen: Philadelphia 1 Data Center,Lumen,PA,39.9598694,-75.16081442465776,colocation_secondary,False,False,True,10.0,10.252328767123288,1.0,211680.0,0.5097474,1.225,Low-Medium
DC-01029,QTS Data Centers: Atlanta 3 DC1 Data Center,QTS Data Centers,GA,33.781324999999995,-84.42299283333334,colocation_major,False,True,False,20.0,13.568767123287673,1.0,423360.0,1.1034696,1.889,Low-Medium
DC-01030,EdgeConnex: JAX01 Jacksonville Data Center,EdgeConnex,FL,30.2544462,-81.6044721,colocation_major,False,True,False,1.5,18.339726027397266,1.100191780821918,34933.28942465753,0.91053736,2.559,Medium-High
DC-01031,DataBank: SLC6 Granite Point Data Center,DataBank,UT,40.4857538,-111.9000266,colocation_major,False,True,False,22.0,5.278082191780822,1.0,465696.0,0.68953943,1.329,Low-Medium
DC-01032,Lumen: Indianapolis 1 Data Center,Lumen,IN,39.74146105,-86.1508576632005,colocation_secondary,False,False,True,10.0,9.32054794520548,1.0,211680.0,0.59101576,1.384,Low-Medium
DC-01033,Colocation America: NYDC2 - New York Data Center,Colocation America,NY,40.7408812,-74.0020865,colocation_secondary,False,False,True,10.0,9.82876712328767,1.0,211680.0,0.5158759,0.834,Low
DC-01034,Enzu: BOS1 Needham Data Center,Enzu,MA,42.30178767459167,-71.22181135207492,colocation_secondary,False,False,True,10.0,8.356712328767124,1.0,211680.0,0.41313794,2.012,Medium-High
DC-01035,Prime Data Centers: Prime Chicago - 1601 Midway Ct.,Prime Data Centers,IL,42.02536608246916,-87.96346646669674,colocation_secondary,False,False,True,54.0,7.767123287671233,1.0,1143072.0,0.50526863,0.75,Low
DC-01036,Vultr: Chicago,Vultr,IL,41.8755616,-87.6244212,colocation_major,False,True,False,20.0,8.263561643835615,1.0,423360.0,0.53570706,0.75,Low
DC-01037,Flexential: Louisville - East Data Center,Flexential,KY,38.27717525,-85.50724019710688,colocation_major,False,True,False,1.46,10.715616438356165,1.0,30905.28,0.59439087,0.888,Low
DC-01038,China Telecom: Coresite LA1 Data Center,China Telecom,CA,34.0478871,-118.2555541091128,colocation_secondary,False,False,True,10.0,12.746849315068497,1.0,211680.0,1.2731755,3.724,High
DC-01039,China Telecom: Cyxtera SC8 Data Center,China Telecom,CA,37.39695906762884,-121.9795955048226,colocation_secondary,False,False,True,10.0,11.309863013698628,1.0,211680.0,0.8536765,3.724,High
DC-01040,Cologix: MIN2 Minneapolis Data Center,Cologix,MN,44.97112695,-93.25461666100632,colocation_major,False,True,False,20.0,5.66904109589041,1.0,423360.0,0.49029046,1.669,Low-Medium
DC-01041,TierPoint: St. Louis - Millpark Data Center,TierPoint,MO,38.6993591,-90.4114091,colocation_major,False,True,False,20.0,10.76054794520548,1.0,423360.0,0.59062135,1.321,Low-Medium
DC-01042,Lumen: Fort Lauderdale 1 Data Center,Lumen,FL,26.123987,-80.14669,colocation_secondary,False,False,True,10.0,21.53452054794521,1.196035616438356,253176.8192876712,0.9934381,2.559,Medium-High
DC-01043,Involta: Duluth II Data Center,Involta,MN,46.7729322,-92.1251218,colocation_secondary,False,False,True,10.0,3.818904109589041,1.0,211680.0,0.4121316,1.669,Low-Medium
DC-01044,Enzu: IAH1 Houston Data Center,Enzu,TX,29.7534328,-95.3657979875635,colocation_secondary,False,False,True,10.0,18.42904109589041,1.1028712328767123,233455.78257534243,0.9175664,2.681,Medium-High
DC-01045,Aventus Data Centers: Lakes Data Center,Aventus Data Centers,WI,43.15132465,-88.00966500340579,colocation_secondary,False,False,True,10.0,6.823287671232877,1.0,211680.0,0.50526863,1.492,Low-Medium
DC-01046,BreezeHost.io: Dallas,BreezeHost.io,TX,32.83790805,-96.87839317269456,colocation_secondary,False,False,True,8.0,15.280273972602735,1.008408219178082,170767.88146849314,0.9444843,2.681,Medium-High
DC-01047,"DaSTOR, LLC: New Castle Delaware Data Center","DaSTOR, LLC",DE,39.68959041717325,-75.57406857160225,colocation_secondary,False,False,True,6.0,10.4813698630137,1.0,127008.0,0.5097474,2.489,Medium-High
DC-01048,Tonaquint Datacenters: Tonaquint - Oklahoma City,Tonaquint Datacenters,OK,35.42543828759811,-97.59992175859252,unknown,False,False,False,2.5,12.355342465753424,1.0,52920.0,0.69657886,1.256,Low-Medium
DC-01049,China Telecom: CyrusOne Wappingers Falls Data Center,China Telecom,NY,41.5990434,-73.8822205,colocation_secondary,False,False,True,10.0,8.708219178082192,1.0,211680.0,0.49599427,0.834,Low
DC-01050,QTS Data Centers: Atlanta 4 DC1 Data Center,QTS Data Centers,GA,33.784674878787875,-84.42230148484849,colocation_major,False,True,False,20.0,13.568767123287673,1.0,423360.0,1.1034696,1.889,Low-Medium
DC-01051,Ntirety: Dallas Data Center,Ntirety,TX,32.78628815151515,-96.80014412121211,colocation_secondary,False,False,True,,15.338630136986302,1.010158904109589,,0.9444843,2.681,Medium-High
DC-01052,DataBank: ORD1 Downtown Chicago Loop Data Center,DataBank,IL,41.87430605,-87.62994041963549,colocation_major,False,True,False,1.0,8.263561643835615,1.0,21168.0,0.53570706,0.75,Low
DC-01053,Enzu: ATL2 Norcross Data Center,Enzu,GA,33.954730350000006,-84.1985251922619,colocation_secondary,False,False,True,10.0,13.381917808219177,1.0,211680.0,1.1034696,1.889,Low-Medium
DC-01054,Centersquare: SFO3 Sunnyvale Data Center Campus,Centersquare,CA,37.373879739908766,-122.00260860512226,colocation_major,False,True,False,7.5,11.163013698630136,1.0,158759.99999999997,0.83450365,3.724,High
DC-01055,ColoCrossing: DFW1 - Dallas Data Center,ColoCrossing,TX,32.83276134343434,-96.98748622222222,unknown,False,False,False,11.1,15.312054794520549,1.0093616438356163,237164.4567715068,0.9444843,2.681,Medium-High
DC-01056,Dynascale: Dallas Data Center,Dynascale,TX,32.7762719,-96.7968559,colocation_secondary,False,False,True,10.0,15.338630136986302,1.010158904109589,213830.43682191783,0.9444843,2.681,Medium-High
DC-01057,Lumen: Cambridge 1 Data Center,Lumen,MA,42.36734905,-71.08673631110568,colocation_secondary,False,False,True,10.0,8.506849315068493,1.0,211680.0,0.41313794,2.012,Medium-High
DC-01058,Colocation America: SFDC1 - San Francisco Data Center,Colocation America,CA,37.72345945,-122.3979578117962,colocation_secondary,False,False,True,4.8,10.731780821917807,1.0,101606.4,0.6669831,3.724,High
DC-01059,CyrusOne: NVA4 Northern Virginia Sterling Data Center,CyrusOne,VA,38.98561937312518,-77.42425052191867,colocation_major,False,True,False,12.6,10.42958904109589,1.0,266716.8,0.6194914,1.94,Low-Medium
DC-01060,NetcroHosting: Miami Data Center,NetcroHosting,FL,25.7758419,-80.1929625,colocation_secondary,False,False,True,10.0,21.72684931506849,1.2018054794520547,254398.18389041096,0.8384825,2.559,Medium-High
DC-01061,Vultr: Miami,Vultr,FL,25.7741728,-80.19362,colocation_major,False,True,False,20.0,21.72684931506849,1.2018054794520547,508796.3677808219,0.8384825,2.559,Medium-High
DC-01062,Lumen: Hayward 1 Data Center,Lumen,CA,37.6385118,-122.12992072485454,colocation_secondary,False,False,True,10.0,10.69698630136986,1.0,211680.0,0.7587331,3.724,High
DC-01063,Lumen: Minneapolis 2 Data Center,Lumen,MN,44.98867279494229,-93.27616615069724,colocation_secondary,False,False,True,10.0,5.671780821917808,1.0,211680.0,0.49029046,1.669,Low-Medium
DC-01064,365 Data Centers: NY8 New York City Data Center,365 Data Centers,NY,40.69279,-73.9878959967973,colocation_major,False,True,False,20.0,10.00054794520548,1.0,423360.0,0.5158759,0.834,Low
DC-01065,Zenlayer: CHI1 Chicago Data Center,Zenlayer,IL,42.00107525,-87.95526507465392,colocation_secondary,False,False,True,,7.767123287671233,1.0,,0.50526863,0.75,Low
DC-01066,China Telecom: Telehouse Teleport Data Center,China Telecom,NY,40.60454853443792,-74.17789856456419,colocation_secondary,False,False,True,10.0,9.91808219178082,1.0,211680.0,0.5158759,0.834,Low
DC-01067,EvoSwitch: BOS-1 Boston Data Center,EvoSwitch,MA,42.340430100000006,-71.63988857844325,colocation_major,False,True,False,1.2,8.06958904109589,1.0,25401.6,0.41313794,2.012,Medium-High
DC-01068,Netrality Data Centers: Indy Telcom Center,Netrality Data Centers,IN,39.7595371,-86.1709558,colocation_secondary,False,False,True,10.0,9.32054794520548,1.0,211680.0,0.59101576,1.384,Low-Medium
DC-01069,PointOne: Richmond Data Center Campus,PointOne,VA,37.4515661960267,-77.15787252098818,edge_micro,False,False,False,108.0,12.289315068493153,1.0,2286144.0,0.5964132,1.94,Low-Medium
DC-01070,Cogent Communications: Minneapolis Data Center,Cogent Communications,MN,44.9808119,-93.2673888,colocation_secondary,False,False,True,10.0,5.66904109589041,1.0,211680.0,0.49029046,1.669,Low-Medium
DC-01071,"Colovore, LLC: Santa Clara Data Center","Colovore, LLC",CA,37.37631100535106,-121.95337907832187,colocation_secondary,False,False,True,9.0,11.20082191780822,1.0,190512.0,0.83450365,3.724,High
DC-01072,DataBank: IAD5 - Culpepper Campus Data Center,DataBank,VA,38.449207050505045,-77.98210126262626,colocation_major,False,True,False,40.0,10.67890410958904,1.0,846720.0,0.58085465,1.94,Low-Medium
DC-01073,MOD Mission Critical: LV1 - Switch Las Vegas Data Center PoP,MOD Mission Critical,NV,36.06011615,-115.21019411891962,colocation_secondary,False,False,True,10.0,9.77835616438356,1.0,211680.0,0.7941126,2.146,Medium-High
DC-01074,ByteGrid: MDC2 Silver Spring Atlanta Data Center,ByteGrid,MD,39.0586224,-76.96411078870383,colocation_secondary,False,False,True,10.0,10.59945205479452,1.0,211680.0,0.528283,0.583,Low
DC-01075,Atlantic.net: San Francisco Data Center,Atlantic.net,CA,37.3725693,-121.97365893917444,cable_telecom,False,False,False,7.5,11.163013698630136,1.0,158759.99999999997,0.83450365,3.724,High
DC-01076,MOD Mission Critical: SV1 Data Center PoP,MOD Mission Critical,CA,37.24160355,-121.78331850529646,colocation_secondary,False,False,True,10.0,11.261643835616438,1.0,211680.0,0.83450365,3.724,High
DC-01077,NFINIT: Van Buren Data Center,NFINIT,AZ,33.4519107,-112.07190774845004,unknown,False,False,False,781.0,12.489863013698631,1.0,16532207.999999998,1.3527565,3.487,High
DC-01078,LeaseWeb: Miami MIA-11 Data Center,LeaseWeb,FL,25.7975443,-80.23003379573089,colocation_secondary,False,False,True,10.0,21.72684931506849,1.2018054794520547,254398.18389041096,0.8384825,2.559,Medium-High
DC-01079,Digital Realty: Northern Virginia IAD24 Data Center,Digital Realty,VA,39.00433355,-77.48434988769773,colocation_major,False,True,False,10.0,10.42958904109589,1.0,211680.0,0.5798735,1.94,Low-Medium
DC-01080,Performive: LAX03 Data Center,Performive,CA,33.9263426,-118.39405558456365,colocation_secondary,False,False,True,10.0,12.90082191780822,1.0,211680.0,1.2731755,3.724,High
DC-01081,Enzu: LAS1 Las Vegas Data Center,Enzu,NV,36.16863875,-115.14354740852166,colocation_secondary,False,False,True,10.0,9.90876712328767,1.0,211680.0,0.7941126,2.146,Medium-High
DC-01082,Enzu: DEN2 Aurora Data Center,Enzu,CO,39.66104585,-104.84949855373584,colocation_secondary,False,False,True,10.0,4.283561643835616,1.0,211680.0,0.6854508,3.424,High
DC-01083,Vantage Data Centers: CA3 Santa Clara Data Center,Vantage Data Centers,CA,37.370628800000006,-121.97448014230116,colocation_major,False,True,False,64.0,11.163013698630136,1.0,1354752.0,0.83450365,3.724,High
DC-01084,Cogent Communications: Oakland Data Center,Cogent Communications,CA,37.805716,-122.2681451,colocation_secondary,False,False,True,10.0,10.93890410958904,1.0,211680.0,0.6669831,3.724,High
DC-01085,MOD Mission Critical: HOU1 - Switch Houston Data Center PoP,MOD Mission Critical,TX,29.9441910643831,-95.42303152342129,colocation_secondary,False,False,True,60.0,18.16328767123288,1.0948986301369863,1390608.8521643833,0.9175664,2.681,Medium-High
DC-01086,Volico Data Center: ATL1 - Atlanta Data Center,Volico Data Center,GA,33.7583265,-84.3938278,colocation_secondary,False,False,True,9.5,13.568767123287673,1.0,201096.0,1.1034696,1.889,Low-Medium
DC-01087,CyrusOne: NVA9 Northern Virginia Data Center,CyrusOne,VA,38.9778985,-77.41474034999999,colocation_major,False,True,False,135.0,10.42958904109589,1.0,2857680.0,0.6194914,1.94,Low-Medium
DC-01088,Zenlayer: SJC1 San Jose Data Center,Zenlayer,CA,37.24189425,-121.78159761972708,colocation_secondary,False,False,True,10.0,11.293150684931506,1.0,211680.0,0.83450365,3.724,High
DC-01089,INAP: Northern Virginia Data Center,INAP,VA,39.015528450000005,-77.46034102573952,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.5798735,1.94,Low-Medium
DC-01090,ByteGrid: Aurora Data Center,ByteGrid,IL,41.77301073966981,-88.2173246134588,colocation_secondary,False,False,True,10.0,7.881369863013698,1.0,211680.0,0.53570706,0.75,Low
DC-01091,MOD Mission Critical: DA1 - DA6 Data Center PoP,MOD Mission Critical,TX,32.800965950000005,-96.81952300449768,colocation_secondary,False,False,True,60.0,15.338630136986302,1.010158904109589,1282982.6209315066,0.9444843,2.681,Medium-High
DC-01092,H5 Data Centers: New Jersey Data Center,H5 Data Centers,NJ,40.7942169,-74.0699342,colocation_major,False,True,False,20.0,9.734246575342466,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01093,Colocation America: LADC5 - Los Angeles Data Center,Colocation America,CA,34.0474283,-118.256409,colocation_secondary,False,False,True,10.0,12.746849315068497,1.0,211680.0,1.2731755,3.724,High
DC-01094,Colocation America: ChicagoDC5 Data Center,Colocation America,IL,41.9942301,-87.96223156699811,colocation_secondary,False,False,True,36.4,7.767123287671233,1.0,770515.2,0.50526863,0.75,Low
DC-01095,Stream Data Centers: Chicago I Data Center,Stream Data Centers,IL,42.00257805,-87.95110998430548,unknown,False,False,False,15.0,7.767123287671233,1.0,317519.99999999994,0.50526863,0.75,Low
DC-01096,ColoBarn: Florida Data Center,ColoBarn,FL,27.983221761480177,-80.55556483463612,colocation_secondary,False,False,True,10.0,20.536712328767123,1.1661013698630136,246840.33797260272,0.9934381,2.559,Medium-High
DC-01097,Lumen: Nashville 3 Data Center,Lumen,TN,36.1884071,-86.804153,colocation_secondary,False,False,True,10.0,12.702191780821916,1.0,211680.0,0.6399324,0.579,Low
DC-01098,"IBM Cloud: WDC03 (Federal) Ashburn, VA",IBM Cloud,VA,39.029784,-77.4744147959966,hyperscaler_self,True,False,False,50.0,10.46109589041096,1.0,1058400.0,0.58497727,1.94,Low-Medium
DC-01099,Data Foundry: The Data Ranch,Data Foundry,TX,30.1989015,-97.713626149871,colocation_secondary,False,False,True,10.0,16.902465753424657,1.0570739726027396,223761.41852054792,0.97105974,2.681,Medium-High
DC-01100,TierPoint: Sioux Falls - East Data Center,TierPoint,SD,43.594762,-96.7170033540794,colocation_major,False,True,False,20.0,5.7336986301369866,1.0,423360.0,0.48917443,1.423,Low-Medium
